UDI,Date,System,Control,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Diagnostic,TWF,HDF,PWF,OSF,RNF,Machine failure
5645,10/03/2021 17:10,66,A,L52824,L,302.5,312.0,1383.0,40.14867954328543,175.0,No failure,0,0,0,0,0,0
5646,13/03/2021 16:44,66,B,M20505,M,300.0067485569081,310.0051448649198,1591.0,29.4,175.0,No failure,0,0,0,0,0,0
5647,11/03/2021 13:52,66,A,M20506,M,302.4,311.8,1644.0,40.13998308719444,175.0,No failure,0,0,0,0,0,0
5648,03/07/2021 19:59,66,B,H35061,H,300.012525871957,310.011090300182,2370.0,14.7,175.0,No failure,0,0,0,0,0,0
5649,05/07/2021 00:17,66,A,L52828,L,302.5,311.9,1401.0,40.14808850847695,175.0,No failure,0,0,0,0,0,0
5650,07/10/2021 23:09,66,B,M20509,M,300.00698563471406,310.0017665625198,1414.0,51.6,175.0,No failure,0,0,0,0,0,0
5651,30/01/2022 04:23,66,B,L52830,L,300.00692687056886,310.00257163930047,1456.0,46.3,175.0,No failure,0,0,0,0,0,0
5652,28/01/2022 22:26,66,B,M20511,M,300.00679697713707,310.00258573154116,1447.0,45.7,175.0,No failure,0,0,0,0,0,0
5653,26/01/2022 02:17,66,A,L52832,L,302.4,311.8,1727.0,40.137315910320744,175.0,No failure,0,0,0,0,0,0
5654,28/01/2022 19:07,66,A,L52833,L,302.4,311.7,1495.0,40.14476428583832,175.0,No failure,0,0,0,0,0,0
5655,21/04/2014 08:50,67,B,L52834,L,300.00672980112887,310.00435473511914,1544.0,34.3,9.0,No failure,0,0,0,0,0,0
5656,19/04/2014 04:15,67,B,L52835,L,300.0063902650484,310.00207751230374,1387.0,47.3,9.0,No failure,0,0,0,0,0,0
5657,21/04/2014 12:01,67,B,M20516,M,300.0057452564741,310.00169042497043,1316.0,47.2,9.0,No failure,0,0,0,0,0,0
5658,20/04/2014 00:07,67,B,L52837,L,300.0082973503079,310.0066371082869,1794.0,26.1,9.0,No failure,0,0,0,0,0,0
5659,21/04/2014 04:01,67,C,M20518,M,300.0083661611304,310.00207343585464,1536.9147697036258,55.1,9.0,No failure,0,0,0,0,0,0
5660,20/08/2014 07:23,67,C,M20519,M,300.00630350099186,310.004771409583,1535.7283842773468,30.0,12.0,No failure,0,0,0,0,0,0
5661,19/08/2014 02:46,67,B,L52840,L,300.00673711320763,310.00318382990633,1477.0,41.7,12.0,No failure,0,0,0,0,0,0
5662,21/08/2014 07:27,67,B,L52841,L,300.0069481826033,310.00152094550333,1397.0,53.0,12.0,No failure,0,0,0,0,0,0
5663,21/08/2014 01:19,67,C,L52842,L,300.0066322472975,310.0043414099522,1535.9174483235581,34.0,19.0,No failure,0,0,0,0,0,0
5664,18/10/2014 05:34,67,C,M20523,M,300.0073143810197,310.00344928125844,1536.3097617429369,42.3,21.0,No failure,0,0,0,0,0,0
5665,19/10/2014 15:38,67,B,M20524,M,300.006750637581,310.0042407260427,1539.0,35.1,21.0,No failure,0,0,0,0,0,0
5666,17/10/2014 22:23,67,B,L52845,L,300.0084097066402,310.0073745949116,1845.0,21.9,21.0,No failure,0,0,0,0,0,0
5667,03/01/2015 17:12,67,B,L52846,L,300.0064308084446,310.0027698949916,1430.0,43.1,21.0,No failure,0,0,0,0,0,0
5668,22/03/2015 04:24,67,A,L52847,L,302.2,311.4,2080.0,40.12536040696586,21.0,No failure,0,0,0,0,0,0
5669,23/03/2015 00:45,67,C,M20528,M,300.0075608813011,310.00312684728453,1536.4515823736913,45.3,33.0,No failure,0,0,0,0,0,0
5670,10/06/2015 03:35,67,B,M20529,M,300.00657413707796,310.0034315289801,1479.0,39.5,33.0,No failure,0,0,0,0,0,0
5671,30/09/2015 02:13,67,B,L52850,L,300.0065495256909,310.0025106898115,1424.0,45.2,33.0,No failure,0,0,0,0,0,0
5672,01/10/2015 21:32,67,A,H35085,H,302.2,311.6,1534.0,40.142941603563735,33.0,No failure,0,0,0,0,0,0
5673,01/10/2015 16:12,67,A,H35086,H,302.1,311.6,1701.0,40.13729474225032,33.0,No failure,0,0,0,0,0,0
5674,07/12/2015 10:12,67,C,L52853,L,300.00794702445273,310.0026217401749,1536.6737346365314,50.0,51.0,No failure,0,0,0,0,0,0
5675,04/12/2015 20:43,67,A,M20534,M,302.2,311.7,1393.0,40.14748828226948,51.0,No failure,0,0,0,0,0,0
5676,05/12/2015 17:01,67,A,M20535,M,302.3,311.7,1453.0,40.14583661572175,51.0,No failure,0,0,0,0,0,0
5677,19/02/2016 04:54,67,C,L52856,L,300.0069445265639,310.0039329760521,1536.097072222981,37.8,59.0,No failure,0,0,0,0,0,0
5678,22/02/2016 12:38,67,C,L52857,L,300.0080864889795,310.00243889170804,1536.7540662686172,51.7,61.0,No failure,0,0,0,0,0,0
5679,22/02/2016 01:12,67,A,M20538,M,302.2,311.7,1584.0,40.141345085410016,61.0,No failure,0,0,0,0,0,0
5680,18/06/2016 03:25,67,C,M20539,M,300.0078646892568,310.0027291743334,1536.6264686249788,49.0,66.0,No failure,0,0,0,0,0,0
5681,12/09/2016 08:21,67,C,M20540,M,300.0079881920507,310.0025678696809,1536.6973651316305,50.5,69.0,No failure,0,0,0,0,0,0
5682,16/09/2016 11:23,67,A,L52861,L,302.2,311.6,1383.0,40.14779800456308,69.0,No failure,0,0,0,0,0,0
5683,13/09/2016 05:46,67,C,H35096,H,300.00826726972366,310.0022020631652,1536.8580786093487,53.9,74.0,No failure,0,0,0,0,0,0
5684,12/09/2016 03:28,67,C,M20543,M,300.0069362930443,310.00394380275026,1536.0923421068776,37.7,79.0,No failure,0,0,0,0,0,0
5685,15/09/2016 15:25,67,A,H35098,H,302.2,311.6,1594.0,40.14101349872788,79.0,No failure,0,0,0,0,0,0
5686,21/11/2016 04:02,67,B,L52865,L,300.0071025090788,310.00279262229117,1482.0,45.6,79.0,No failure,0,0,0,0,0,0
5687,28/01/2017 21:06,67,C,L52866,L,300.0064185324749,310.0046208001302,1535.7945556892498,31.4,89.0,No failure,0,0,0,0,0,0
5688,29/01/2017 03:50,67,B,L52867,L,300.0110199404173,310.00959323520846,2170.0,18.2,89.0,No failure,0,0,0,0,0,0
5689,26/03/2017 01:23,67,B,M20548,M,300.0064912668519,310.00256949149394,1423.0,44.6,89.0,No failure,0,0,0,0,0,0
5690,29/03/2017 13:13,67,A,L52869,L,302.4,311.8,1543.0,40.14323182895037,89.0,No failure,0,0,0,0,0,0
5691,30/03/2017 20:54,67,A,L52870,L,302.3,311.8,1435.0,40.14642765053023,89.0,No failure,0,0,0,0,0,0
5692,30/03/2017 04:31,67,C,L52871,L,300.00847292937004,310.00193369693284,1536.9762109994253,56.4,100.0,No failure,0,0,0,0,0,0
5693,15/07/2017 02:28,67,C,M20552,M,300.00841559197187,310.00200889207724,1536.9431202721191,55.7,102.0,No failure,0,0,0,0,0,0
5694,23/10/2017 12:52,67,C,M20553,M,300.00729791398055,310.0034708250728,1536.300326617503,42.1,105.0,No failure,0,0,0,0,0,0
5695,25/10/2017 21:01,67,C,L52874,L,300.0075938451034,310.00308386923786,1536.4704877740414,45.7,108.0,No failure,0,0,0,0,0,0
5696,25/10/2017 21:51,67,A,L52875,L,302.4,311.8,1451.0,40.14619299132846,108.0,No failure,0,0,0,0,0,0
5697,22/10/2017 01:13,67,A,H35110,H,302.5,311.9,1595.0,40.14184991603695,108.0,No failure,0,0,0,0,0,0
5698,21/01/2018 02:15,67,C,L52877,L,300.00789789085024,310.00268610862116,1536.645358961265,49.4,117.0,No failure,0,0,0,0,0,0
5699,24/01/2018 05:25,67,A,L52878,L,302.5,311.9,1265.0,40.15246096839254,117.0,No failure,0,0,0,0,0,0
5700,23/01/2018 20:18,67,A,L52879,L,302.4,311.9,1867.0,40.13282660822695,117.0,No failure,0,0,0,0,0,0
5701,19/05/2018 14:46,67,C,L52880,L,300.00725689500206,310.00352454215204,1536.2766860796946,41.6,123.0,No failure,0,0,0,0,0,0
5702,22/05/2018 15:18,67,A,M20561,M,302.5,311.9,1347.0,40.14982422062008,123.0,No failure,0,0,0,0,0,0
5703,19/05/2018 22:41,67,C,L52882,L,300.0073883935243,310.00335262996526,1536.35231270245,43.2,128.0,No failure,0,0,0,0,0,0
5704,21/05/2018 21:10,67,B,H35117,H,300.00685285806424,310.0026684001756,1456.0,45.4,128.0,No failure,0,0,0,0,0,0
5705,31/08/2018 20:53,67,A,L52884,L,302.5,311.8,1335.0,40.150199396815665,128.0,No failure,0,0,0,0,0,0
5706,29/08/2018 08:49,67,C,L52885,L,300.0073801302808,310.00336336899784,1536.347592629056,43.1,137.0,No failure,0,0,0,0,0,0
5707,29/08/2018 14:49,67,B,L52886,L,300.00738637229927,309.99909445013515,1290.0,70.0,137.0,Power Failure,0,0,1,0,0,1
5708,27/08/2018 15:43,67,B,L52887,L,300.0066167016991,310.0028385809673,1448.0,43.4,137.0,No failure,0,0,0,0,0,0
5709,03/11/2018 00:10,67,C,L52888,L,300.00701030554893,310.0038470637915,1536.1348830236814,38.6,143.0,No failure,0,0,0,0,0,0
5710,01/11/2018 03:03,67,A,L52889,L,302.2,311.7,1556.0,40.142247931466414,143.0,No failure,0,0,0,0,0,0
5711,01/11/2018 21:40,67,B,H35124,H,300.00655767003883,310.00230921241064,1413.0,46.5,143.0,No failure,0,0,0,0,0,0
5712,04/11/2018 05:10,67,C,L52891,L,300.0067884166546,310.00413728066775,1536.0072602732696,35.9,152.0,No failure,0,0,0,0,0,0
5713,10/02/2019 12:40,67,C,L52892,L,300.0083249340847,310.0021272844323,1536.891179379364,54.6,154.0,No failure,0,0,0,0,0,0
5714,10/02/2019 21:34,67,A,L52893,L,302.2,311.9,1596.0,40.1409841141038,154.0,No failure,0,0,0,0,0,0
5715,25/04/2019 16:57,67,C,L52894,L,300.0067966501742,310.0041264539696,1536.0119853680185,36.0,158.0,No failure,0,0,0,0,0,0
5716,26/04/2019 02:38,67,A,H35129,H,302.2,311.9,1597.0,40.14095236199817,158.0,No failure,0,0,0,0,0,0
5717,28/04/2019 14:34,67,A,L52896,L,302.3,312.0,1354.0,40.14905722622619,158.0,No failure,0,0,0,0,0,0
5718,28/04/2019 19:47,67,C,L52897,L,300.00614724246304,310.0049754073691,1535.6385723276353,28.1,167.0,No failure,0,0,0,0,0,0
5719,28/06/2019 08:16,67,A,L52898,L,302.4,312.0,1621.0,40.14074903711118,167.0,No failure,0,0,0,0,0,0
5720,17/09/2019 07:14,67,C,L52899,L,300.0073966567678,310.0033418032671,1536.3570327758443,43.3,171.0,No failure,0,0,0,0,0,0
5721,18/09/2019 13:30,67,B,L52900,L,300.0071896000983,310.00184657927065,1434.0,51.9,171.0,No failure,0,0,0,0,0,0
5722,15/09/2019 17:06,67,C,M20581,M,300.0074048308396,310.003331086151,1536.3617679133026,43.4,175.0,No failure,0,0,0,0,0,0
5723,15/09/2019 19:17,67,A,L52902,L,302.2,311.7,1488.0,40.14443506663775,175.0,No failure,0,0,0,0,0,0
5724,16/12/2019 11:38,67,A,M20583,M,302.3,311.8,1475.0,40.145141968779086,175.0,No failure,0,0,0,0,0,0
5725,17/12/2019 01:47,67,B,L52904,L,300.0070490357873,310.0020128808608,1433.0,50.3,175.0,No failure,0,0,0,0,0,0
5726,10/03/2020 07:26,67,C,M20585,M,300.0066404510932,310.0043307147524,1535.9221834610164,34.1,185.0,No failure,0,0,0,0,0,0
5727,04/06/2020 02:00,67,A,M20586,M,302.4,311.9,1398.0,40.14790816208747,185.0,No failure,0,0,0,0,0,0
5728,01/06/2020 08:14,67,B,M20587,M,300.00687244611265,310.00442802353734,1559.0,34.4,185.0,No failure,0,0,0,0,0,0
5729,03/09/2020 14:01,67,B,M20588,M,300.00663019634857,310.0023704248963,1422.0,46.4,185.0,No failure,0,0,0,0,0,0
5730,02/09/2020 23:29,67,B,M20589,M,300.006118558902,310.0037503686656,1463.0,35.7,185.0,No failure,0,0,0,0,0,0
5731,29/08/2020 12:39,67,C,L52910,L,300.0059172983925,310.0052764509434,1535.5062094184107,25.3,200.0,No failure,0,0,0,0,0,0
5732,12/12/2020 08:43,67,C,L52911,L,300.00551430179104,310.0058031457002,1535.2745843699765,20.4,202.0,No failure,0,0,0,0,0,0
5733,15/12/2020 15:54,67,A,L52912,L,302.2,311.7,1412.0,40.146877889817645,202.0,No failure,0,0,0,0,0,0
5734,14/12/2020 06:34,67,B,L52913,L,300.0069500849327,310.0030786312199,1487.0,43.2,202.0,No failure,0,0,0,0,0,0
5735,16/12/2020 03:27,67,C,L52914,L,300.00845687846544,310.00195521883074,1536.9667808953463,56.2,208.0,Overstrain Failure,0,0,0,1,0,1
5736,06/03/2021 18:35,67,A,L52915,L,302.4,311.8,1673.0,40.139051413568446,208.0,No failure,0,0,0,0,0,0
5737,08/03/2021 01:39,67,C,M20596,M,300.00684599184393,310.00406201977415,1536.040338447189,36.6,212.0,No failure,0,0,0,0,0,0
5738,09/03/2021 07:53,67,A,L52917,L,302.3,311.8,1574.0,40.14195840239789,212.0,No failure,0,0,0,0,0,0
5739,17/04/2014 03:27,68,C,L52918,L,300.0078484600088,310.00275071814775,1536.6170234568356,48.8,0.0,No failure,0,0,0,0,0,0
5740,16/04/2014 02:40,68,A,M20599,M,302.2,311.7,1653.0,40.13912828708737,0.0,No failure,0,0,0,0,0,0
5741,21/04/2014 07:39,68,B,M20600,M,300.00697778760514,310.00387432778444,1535.0,38.3,0.0,No failure,0,0,0,0,0,0
5742,21/04/2014 16:23,68,B,M20601,M,300.0066922598464,310.0033464057097,1483.0,40.5,0.0,No failure,0,0,0,0,0,0
5743,19/04/2014 15:20,68,B,L52922,L,300.00660781425375,310.00226112784435,1414.0,47.0,0.0,No failure,0,0,0,0,0,0
5744,28/06/2014 18:04,68,B,M20603,M,300.00595697979554,310.0025056928739,1379.0,42.9,0.0,No failure,0,0,0,0,0,0
5745,27/06/2014 14:38,68,B,H35158,H,300.00685574128227,310.00311514393064,1482.0,42.6,0.0,No failure,0,0,0,0,0,0
5746,01/07/2014 19:56,68,B,L52925,L,300.0095346967103,310.008363681728,1987.0,20.1,0.0,No failure,0,0,0,0,0,0
5747,01/07/2014 04:49,68,A,M20606,M,302.1,311.5,1635.0,40.13940458611187,0.0,No failure,0,0,0,0,0,0
5748,10/10/2014 17:50,68,B,L52927,L,300.0070501950193,310.00374486765094,1533.0,39.4,0.0,No failure,0,0,0,0,0,0
5749,07/10/2014 05:12,68,C,M20608,M,300.0066322472975,310.0043414099522,1535.9174483235581,34.0,28.0,No failure,0,0,0,0,0,0
5750,11/10/2014 06:20,68,C,H35163,H,300.00896607855236,310.00128902623254,1537.259827154161,62.4,31.0,No failure,0,0,0,0,0,0
5751,06/10/2014 02:21,68,C,L52930,L,300.0056293332741,310.00565253624745,1535.3408059954263,21.8,36.0,No failure,0,0,0,0,0,0
5752,06/10/2014 21:36,68,C,H35165,H,300.00735545944593,310.00339558609556,1536.3334022807453,42.8,38.0,No failure,0,0,0,0,0,0
5753,19/01/2015 03:45,68,B,H35166,H,300.0082967558299,310.0068113874441,1804.0,25.0,38.0,No failure,0,0,0,0,0,0
5754,19/01/2015 05:48,68,A,L52933,L,302.2,311.6,1416.0,40.14673688540116,38.0,No failure,0,0,0,0,0,0
5755,31/03/2015 10:05,68,C,L52934,L,300.00611466507144,310.0050187141617,1535.6196619059306,27.7,50.0,No failure,0,0,0,0,0,0
5756,20/07/2015 22:54,68,B,L52935,L,300.00658234087365,310.0018956281582,1391.0,49.2,50.0,No failure,0,0,0,0,0,0
5757,20/07/2015 07:29,68,A,M20616,M,302.0,311.5,1366.0,40.14777892544697,50.0,No failure,0,0,0,0,0,0
5758,19/07/2015 02:42,68,A,L52937,L,301.9,311.3,1366.0,40.14747693228435,50.0,No failure,0,0,0,0,0,0
5759,12/10/2015 11:45,68,A,L52938,L,301.9,311.3,1501.0,40.14313601557897,50.0,No failure,0,0,0,0,0,0
5760,12/10/2015 19:26,68,A,L52939,L,301.8,311.3,1551.0,40.14125122172931,50.0,No failure,0,0,0,0,0,0
5761,14/10/2015 06:24,68,B,M20620,M,300.00663935130893,310.0040916507375,1522.0,35.6,50.0,No failure,0,0,0,0,0,0
5762,16/01/2016 19:50,68,C,L52941,L,300.00793055741354,310.0026432620728,1536.6642894683885,49.8,66.0,No failure,0,0,0,0,0,0
5763,19/01/2016 17:48,68,A,L52942,L,301.8,311.2,1334.0,40.14821649174486,66.0,No failure,0,0,0,0,0,0
5764,22/01/2016 16:42,68,C,H35177,H,300.00707605481006,310.0037610200326,1536.1726913137045,39.4,70.0,No failure,0,0,0,0,0,0
5765,21/01/2016 07:53,68,A,L52944,L,301.7,311.2,1589.0,40.13973854027557,70.0,No failure,0,0,0,0,0,0
5766,19/01/2016 15:22,68,A,L52945,L,301.7,311.3,1708.0,40.13592438821747,70.0,No failure,0,0,0,0,0,0
5767,20/04/2016 13:57,68,A,M20626,M,301.7,311.2,1413.0,40.14539877089662,70.0,No failure,0,0,0,0,0,0
5768,16/04/2016 10:47,68,C,M20627,M,300.0076595051928,310.0029979350609,1536.50829104271,46.5,82.0,No failure,0,0,0,0,0,0
5769,19/04/2016 18:18,68,B,L52948,L,300.0065800521336,310.00241855329534,1421.0,45.9,82.0,No failure,0,0,0,0,0,0
5770,19/04/2016 09:26,68,C,L52949,L,300.0080293893725,310.00251434984915,1536.720975541311,51.0,87.0,No failure,0,0,0,0,0,0
5771,18/08/2016 15:24,68,C,L52950,L,300.00736372268943,310.00338480323023,1536.3381349075262,42.9,89.0,No failure,0,0,0,0,0,0
5772,19/08/2016 10:04,68,B,L52951,L,300.0073318883953,310.0032378538151,1525.0,43.7,89.0,No failure,0,0,0,0,0,0
5773,19/08/2016 23:23,68,A,L52952,L,301.6,311.3,1706.0,40.13571242898597,89.0,No failure,0,0,0,0,0,0
5774,16/08/2016 22:11,68,C,H35187,H,300.0076842354755,310.0029656083812,1536.5224638162792,46.8,95.0,No failure,0,0,0,0,0,0
5775,02/12/2016 15:52,68,A,L52954,L,301.5,311.1,1602.0,40.1387532501554,95.0,No failure,0,0,0,0,0,0
5776,04/12/2016 04:31,68,C,L52955,L,300.00560460299147,310.0056849725091,1535.326595561697,21.5,102.0,No failure,0,0,0,0,0,0
5777,21/03/2017 15:06,68,B,L52956,L,300.00599047862795,310.0015257671098,1325.0,49.2,102.0,No failure,0,0,0,0,0,0
5778,20/03/2017 17:04,68,C,L52957,L,300.0074869282443,310.0032235204941,1536.4090339248553,44.4,106.0,No failure,0,0,0,0,0,0
5779,05/07/2017 16:13,68,A,M20638,M,301.7,311.1,1489.0,40.1429427176727,106.0,No failure,0,0,0,0,0,0
5780,08/07/2017 03:40,68,A,L52959,L,301.6,311.1,1680.0,40.1365229432615,106.0,No failure,0,0,0,0,0,0
5781,07/07/2017 12:09,68,B,L52960,L,300.0071532774956,310.0033327737132,1517.0,42.4,106.0,No failure,0,0,0,0,0,0
5782,07/07/2017 23:16,68,C,M20641,M,300.0068541361918,310.004051193076,1536.04507107397,36.7,115.0,No failure,0,0,0,0,0,0
5783,15/09/2017 13:01,68,B,L52962,L,300.006383725791,310.00326474522933,1455.0,39.8,115.0,No failure,0,0,0,0,0,0
5784,16/09/2017 02:37,68,C,H35197,H,300.00682949508086,310.00408354167206,1536.0309033217554,36.4,120.0,No failure,0,0,0,0,0,0
5785,17/09/2017 06:44,68,A,M20644,M,301.8,311.1,1399.0,40.146114585909714,120.0,No failure,0,0,0,0,0,0
5786,25/12/2017 06:35,68,B,L52965,L,300.0062955647112,310.0036227275927,1469.0,37.2,120.0,No failure,0,0,0,0,0,0
5787,24/12/2017 01:35,68,C,L52966,L,300.0068541361918,310.004051193076,1536.04507107397,36.7,130.0,No failure,0,0,0,0,0,0
5788,27/12/2017 19:00,68,A,L52967,L,301.7,311.3,1584.0,40.139911784220374,130.0,No failure,0,0,0,0,0,0
5789,25/12/2017 23:51,68,C,L52968,L,300.0073966567678,310.0033418032671,1536.3570327758443,43.3,134.0,No failure,0,0,0,0,0,0
5790,06/03/2018 21:04,68,A,M20649,M,301.8,311.5,1416.0,40.14561630067298,134.0,No failure,0,0,0,0,0,0
5791,06/03/2018 16:46,68,C,M20650,M,300.0066733851715,310.00428767095656,1535.9410788186572,34.5,139.0,No failure,0,0,0,0,0,0
5792,06/03/2018 19:34,68,B,M20651,M,300.00718850031404,310.0037200802104,1542.0,40.1,139.0,No failure,0,0,0,0,0,0
5793,21/05/2018 02:06,68,C,M20652,M,300.0064348806185,310.0045993220651,1535.8040058787476,31.6,145.0,No failure,0,0,0,0,0,0
5794,17/08/2018 00:00,68,C,L52973,L,300.0074704612051,310.00324513005756,1536.399593778067,44.2,148.0,No failure,0,0,0,0,0,0
5795,19/08/2018 23:36,68,B,M20654,M,300.0067976013389,310.0033646401487,1492.0,40.8,148.0,No failure,0,0,0,0,0,0
5796,18/08/2018 18:41,68,C,M20655,M,300.0071171035124,310.0037073248697,1536.1963268301583,39.9,153.0,No failure,0,0,0,0,0,0
5797,19/08/2018 18:26,68,B,L52976,L,300.0071387127859,310.00130627443383,1399.0,55.1,153.0,No failure,0,0,0,0,0,0
5798,14/11/2018 04:24,68,C,L52977,L,300.0073389924068,310.0034171079935,1536.3239470698927,42.6,158.0,No failure,0,0,0,0,0,0
5799,10/11/2018 09:41,68,B,L52978,L,300.0076181592515,310.0041633611754,1600.0,39.0,158.0,No failure,0,0,0,0,0,0
5800,15/11/2018 03:35,68,C,L52979,L,300.0066733851715,310.00428767095656,1535.9410788186572,34.5,162.0,No failure,0,0,0,0,0,0
5801,10/11/2018 21:25,68,B,L52980,L,300.00691188972456,310.0028165988251,1469.0,44.7,162.0,No failure,0,0,0,0,0,0
5802,12/01/2019 23:14,68,B,L52981,L,300.0064015898534,310.0025135170262,1413.0,44.6,162.0,No failure,0,0,0,0,0,0
5803,13/01/2019 19:53,68,C,L52982,L,300.006961023327,310.00391151990334,1536.106517391124,38.0,168.0,No failure,0,0,0,0,0,0
5804,07/04/2019 07:25,68,A,L52983,L,301.5,310.9,1671.0,40.1365098524811,168.0,No failure,0,0,0,0,0,0
5805,06/04/2019 15:34,68,C,L52984,L,300.0076595051928,310.0029979350609,1536.50829104271,46.5,172.0,No failure,0,0,0,0,0,0
5806,07/04/2019 01:53,68,A,M20665,M,301.4,310.9,1557.0,40.13989911123084,172.0,No failure,0,0,0,0,0,0
5807,06/04/2019 16:27,68,A,L52986,L,301.4,310.9,1440.0,40.143662292803576,172.0,No failure,0,0,0,0,0,0
5808,31/07/2019 09:26,68,C,M20667,M,300.0070349763838,310.0038147590282,1536.1490633292829,38.9,179.0,No failure,0,0,0,0,0,0
5809,02/08/2019 07:18,68,B,L52988,L,300.0077174965167,310.00633825635185,1733.0,25.7,179.0,No failure,0,0,0,0,0,0
5810,03/08/2019 08:05,68,A,H35223,H,301.3,311.0,1580.0,40.138894045676466,179.0,No failure,0,0,0,0,0,0
5811,30/07/2019 06:22,68,C,L52990,L,300.005637774861,310.00564184104763,1535.3455059834018,21.9,189.0,No failure,0,0,0,0,0,0
5812,06/10/2019 23:00,68,B,L52991,L,300.00641588704804,310.00320543946987,1454.0,40.3,189.0,No failure,0,0,0,0,0,0
5813,11/01/2020 02:13,68,A,L52992,L,301.4,311.1,1495.0,40.14191773742049,189.0,No failure,0,0,0,0,0,0
5814,29/03/2020 13:13,68,C,L52993,L,300.0062296073828,310.00486828004006,1535.6858433605428,29.1,195.0,No failure,0,0,0,0,0,0
5815,17/07/2020 11:43,68,B,M20674,M,300.00654114355183,310.00214014935494,1402.0,47.5,195.0,No failure,0,0,0,0,0,0
5816,10/11/2020 12:23,68,B,L52995,L,300.00775268961127,310.00520062022366,1670.0,33.0,195.0,No failure,0,0,0,0,0,0
5817,07/11/2020 18:26,68,C,L52996,L,300.00676383499143,310.0041694977654,1535.9930749463135,35.6,202.0,No failure,0,0,0,0,0,0
5818,26/02/2021 03:57,68,B,L52997,L,300.0067775377081,310.00425751399973,1542.0,35.1,202.0,No failure,0,0,0,0,0,0
5819,22/02/2021 22:36,68,B,L52998,L,300.00689860314236,310.00404724812523,1539.0,36.9,202.0,No failure,0,0,0,0,0,0
5820,27/02/2021 16:56,68,C,L52999,L,300.0072815063891,310.0034923250543,1536.2908638746187,41.9,208.0,No failure,0,0,0,0,0,0
5821,27/02/2021 10:52,68,A,L53000,L,301.3,311.1,1723.0,40.1343078161023,208.0,No failure,0,0,0,0,0,0
5822,04/06/2021 05:12,68,C,L53001,L,300.00788133463936,310.00270769626826,1536.6359037504124,49.2,212.0,No failure,0,0,0,0,0,0
5823,06/06/2021 04:41,68,B,M20682,M,300.0073102196741,310.00219178437686,1463.0,50.2,212.0,No failure,0,0,0,0,0,0
5824,04/06/2021 08:32,68,C,L53003,L,300.00706785101437,310.00377178098154,1536.1679662189556,39.3,217.0,No failure,0,0,0,0,0,0
5825,07/10/2021 02:07,68,C,L53004,L,300.00689521461805,310.0039975417459,1536.0687091011011,37.2,219.0,No failure,0,0,0,0,0,0
5826,17/01/2022 11:20,68,C,L53005,L,300.00728965073705,310.003481542189,1536.2955914800448,42.0,221.0,No failure,0,0,0,0,0,0
5827,11/04/2022 19:22,68,B,M20686,M,300.0068304759695,310.00332164018556,1492.0,41.2,221.0,No failure,0,0,0,0,0,0
5828,02/04/2014 19:35,69,B,L53007,L,300.00798952962606,310.0040937108784,1624.0,40.9,4.0,No failure,0,0,0,0,0,0
5829,01/04/2014 11:07,69,B,L53008,L,300.00676549952965,310.0036146185273,1504.0,39.1,4.0,No failure,0,0,0,0,0,0
5830,25/07/2014 20:20,69,C,M20689,M,300.00665691813236,310.0043092366873,1535.9316336505142,34.3,4.0,No failure,0,0,0,0,0,0
5831,28/07/2014 01:44,69,C,M20690,M,300.00732258481537,310.00343862989143,1536.3144993910723,42.4,7.0,No failure,0,0,0,0,0,0
5832,30/07/2014 01:54,69,B,L53011,L,300.00744956530525,310.0021995866128,1474.0,50.7,7.0,No failure,0,0,0,0,0,0
5833,30/07/2014 11:31,69,A,L53012,L,301.3,311.2,1675.0,40.135864226333105,7.0,No failure,0,0,0,0,0,0
5834,19/11/2014 17:36,69,C,L53013,L,300.0074951617639,310.0032128033779,1536.413764040959,44.5,14.0,No failure,0,0,0,0,0,0
5835,21/11/2014 21:11,69,A,L53014,L,301.3,311.3,1434.0,40.1436251094167,14.0,No failure,0,0,0,0,0,0
5836,19/11/2014 22:33,69,C,L53015,L,300.00631179395924,310.00476053905203,1535.7331143934505,30.1,18.0,No failure,0,0,0,0,0,0
5837,22/11/2014 07:51,69,C,L53016,L,300.00710069592105,310.00372880293486,1536.1868766406606,39.7,20.0,No failure,0,0,0,0,0,0
5838,24/11/2014 01:31,69,A,M20697,M,301.3,311.1,1834.0,40.13073876801755,20.0,No failure,0,0,0,0,0,0
5839,11/02/2015 18:24,69,B,M20698,M,300.00630079611716,310.00373721882977,1476.0,36.5,20.0,No failure,0,0,0,0,0,0
5840,23/05/2015 22:17,69,A,M20699,M,301.4,311.2,1541.0,40.14045073443451,20.0,No failure,0,0,0,0,0,0
5841,25/05/2015 01:02,69,C,M20700,M,300.0063774540487,310.00467471445705,1535.7709352368602,30.9,31.0,No failure,0,0,0,0,0,0
5842,22/05/2015 17:58,69,C,M20701,M,300.00636104645724,310.0046961925222,1535.7614649619436,30.7,34.0,No failure,0,0,0,0,0,0
5843,27/05/2015 13:37,69,B,L53022,L,300.0063745708306,310.0015436070537,1355.0,50.6,34.0,No failure,0,0,0,0,0,0
5844,21/09/2015 23:45,69,B,L53023,L,300.0076762991949,310.00582024048674,1700.0,28.8,34.0,No failure,0,0,0,0,0,0
5845,24/09/2015 04:15,69,A,L53024,L,301.4,311.1,1462.0,40.14297836915974,34.0,No failure,0,0,0,0,0,0
