UDI,Date,System,Control,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Diagnostic,TWF,HDF,PWF,OSF,RNF,Machine failure
6193,21/08/2015 18:13,73,C,L53372,L,300.0075493447134,310.0061930383318,1535.880139658325,45.3,47.0,No failure,0,0,0,0,0,0
6194,20/12/2015 15:20,73,C,L53373,L,300.0075602236599,310.006186638745,1535.880852690689,38.4,49.0,No failure,0,0,0,0,0,0
6195,18/12/2015 09:54,73,A,L53374,L,300.9,310.8,1571.0,40.13831044406377,51.0,No failure,0,0,0,0,0,0
6196,22/12/2015 09:52,73,A,L53375,L,300.9,310.8,1729.0,40.13832715569832,53.0,No failure,0,0,0,0,0,0
6197,05/04/2016 05:00,73,A,L53376,L,300.9,310.8,1701.0,40.13832325631692,55.0,No failure,0,0,0,0,0,0
6198,06/04/2016 09:51,73,C,L53377,L,300.0075484529965,310.00619347665963,1535.8800894447784,45.8,57.0,No failure,0,0,0,0,0,0
6199,07/04/2016 23:03,73,B,M21058,M,300.00756997309827,310.00617997616155,1554.0,32.7,59.333333333333336,No failure,0,0,0,0,0,0
6200,03/06/2016 18:38,73,B,L53379,L,300.00755047422155,310.00619075902694,1497.0,43.2,61.666666666666664,No failure,0,0,0,0,0,0
6201,07/06/2016 19:08,73,C,L53380,L,300.0075744911307,310.00617839818125,1535.8815757657621,29.8,64.0,No failure,0,0,0,0,0,0
6202,03/06/2016 19:56,73,A,M21061,M,301.0,310.9,1510.0,40.1383020882465,66.5,No failure,0,0,0,0,0,0
6203,09/09/2016 08:02,73,C,L53382,L,300.00753418552574,310.00620255004634,1535.8792458571932,54.9,69.0,No failure,0,0,0,0,0,0
6204,19/11/2016 15:04,73,C,L53383,L,300.007554992254,310.0061897947056,1535.8804710677337,41.8,71.0,No failure,0,0,0,0,0,0
6205,20/11/2016 03:10,73,A,M21064,M,300.9,310.8,1519.0,40.13830598762789,73.5,No failure,0,0,0,0,0,0
6206,18/11/2016 13:13,73,C,M21065,M,300.00757829578953,310.0061754175518,1535.881776619949,27.3,76.0,No failure,0,0,0,0,0,0
6207,20/11/2016 20:34,73,C,M21066,M,300.0075761556689,310.00617682020095,1535.8818368762052,28.4,79.0,No failure,0,0,0,0,0,0
6208,18/11/2016 05:06,73,C,L53387,L,300.0075565378966,310.00618874271873,1535.8806016229553,40.7,82.0,No failure,0,0,0,0,0,0
6209,01/03/2017 01:43,73,B,M21068,M,300.0075413192611,310.0061933013285,1418.0,46.3,84.25,No failure,0,0,0,0,0,0
6210,25/02/2017 06:15,73,B,L53389,L,300.007549760848,310.0061873400696,1407.0,40.5,86.5,No failure,0,0,0,0,0,0
6211,15/05/2017 05:45,73,B,L53390,L,300.00754512392,310.0061917233482,1434.0,44.5,88.75,No failure,0,0,0,0,0,0
6212,13/05/2017 03:34,73,C,L53391,L,300.0075438606544,310.00619650112185,1535.8798082489168,48.8,91.0,No failure,0,0,0,0,0,0
6213,20/08/2017 23:21,73,B,L53392,L,300.00752890953396,310.00620031457424,1402.0,53.7,93.0,No failure,0,0,0,0,0,0
6214,25/10/2017 00:53,73,A,L53393,L,300.9,310.6,1552.0,40.13832158515347,95.0,No failure,0,0,0,0,0,0
6215,28/10/2017 15:56,73,C,L53394,L,300.00755112814727,310.00619207401047,1535.880250128128,44.2,97.0,No failure,0,0,0,0,0,0
6216,29/10/2017 14:59,73,A,L53395,L,301.1,310.8,1521.0,40.13831434344517,99.0,No failure,0,0,0,0,0,0
6217,29/10/2017 13:40,73,C,L53396,L,300.00757734462485,310.00617576821406,1535.8817565345305,27.5,101.0,No failure,0,0,0,0,0,0
6218,14/02/2018 10:22,73,A,M21077,M,301.0,310.7,1455.0,40.138311001118254,104.5,No failure,0,0,0,0,0,0
6219,16/02/2018 23:40,73,A,H35632,H,301.0,310.6,1366.0,40.13831322933619,108.0,No failure,0,0,0,0,0,0
6220,17/02/2018 22:27,73,B,H35633,H,300.0075444105465,310.0061908466925,1407.0,43.9,111.5,No failure,0,0,0,0,0,0
6221,13/02/2018 12:55,73,B,L53400,L,300.00753929803614,310.00619654495466,1470.0,49.3,115.0,No failure,0,0,0,0,0,0
6222,03/05/2018 20:03,73,B,M21081,M,300.00753085644925,310.0061972462792,1359.0,50.8,118.5,No failure,0,0,0,0,0,0
6223,02/05/2018 03:03,73,B,H35636,H,300.00759399000736,310.0061761188764,1792.0,25.8,122.0,No failure,0,0,0,0,0,0
6224,04/05/2018 06:19,73,A,M21083,M,301.1,310.9,1552.0,40.138309887009285,125.5,No failure,0,0,0,0,0,0
6225,07/05/2018 08:01,73,C,L53404,L,300.00756925972473,310.00618102814843,1535.8812945699003,32.9,129.0,No failure,0,0,0,0,0,0
6226,07/05/2018 12:11,73,C,M21085,M,300.0075557056275,310.0061892687122,1535.8805011958618,41.4,131.0,No failure,0,0,0,0,0,0
6227,12/07/2018 02:08,73,B,H35640,H,300.00751682676963,310.00620509234795,1341.0,59.3,133.53846153846155,No failure,0,0,0,0,0,0
6228,11/07/2018 06:29,73,A,L53407,L,301.2,310.8,1479.0,40.13831712871759,136.07692307692307,No failure,0,0,0,0,0,0
6229,10/10/2018 04:42,73,A,L53408,L,301.2,310.9,1413.0,40.13830264530098,138.6153846153846,No failure,0,0,0,0,0,0
6230,11/10/2018 23:26,73,A,L53409,L,301.3,310.9,2165.0,40.13837896176541,141.15384615384616,No failure,0,0,0,0,0,0
6231,09/10/2018 07:07,73,B,M21090,M,300.0075744911307,310.00618208013526,1641.0,33.0,143.69230769230768,No failure,0,0,0,0,0,0
6232,09/10/2018 15:27,73,A,M21091,M,301.3,311.0,1495.0,40.13830877290032,146.23076923076923,No failure,0,0,0,0,0,0
6233,23/01/2019 23:51,73,B,L53412,L,300.00757472892184,310.00617892417466,1576.0,30.4,148.76923076923077,No failure,0,0,0,0,0,0
6234,29/04/2019 15:35,73,A,L53413,L,301.2,310.9,1467.0,40.138309887009285,151.30769230769232,No failure,0,0,0,0,0,0
6235,01/05/2019 05:45,73,A,L53414,L,301.2,310.8,1479.0,40.13831712871759,153.84615384615384,No failure,0,0,0,0,0,0
6236,27/04/2019 16:53,73,A,L53415,L,301.3,310.9,1596.0,40.13832325631692,156.3846153846154,No failure,0,0,0,0,0,0
6237,01/05/2019 20:10,73,A,M21096,M,301.3,310.9,1512.0,40.13831712871759,158.9230769230769,No failure,0,0,0,0,0,0
6238,04/08/2019 18:07,73,B,L53417,L,300.00755285213336,310.00618576208933,1414.0,38.8,161.46153846153845,No failure,0,0,0,0,0,0
6239,02/08/2019 09:36,73,C,L53418,L,300.0075302619713,310.0062051361807,1535.8790450030062,57.4,164.0,No failure,0,0,0,0,0,0
6240,02/08/2019 23:33,73,B,L53419,L,300.0075763934601,310.00618050215496,1644.0,31.6,166.28571428571428,No failure,0,0,0,0,0,0
6241,25/11/2019 12:46,73,B,M21100,M,300.007545718398,310.00618944404334,1394.0,42.8,168.57142857142858,No failure,0,0,0,0,0,0
6242,25/03/2020 08:18,73,B,L53421,L,300.0075266356558,310.00619821060053,1324.0,52.4,170.85714285714286,No failure,0,0,0,0,0,0
6243,23/03/2020 01:33,73,B,L53422,L,300.00754880968327,310.0061911096892,1476.0,43.6,173.14285714285714,No failure,0,0,0,0,0,0
6244,10/07/2020 19:49,73,A,L53423,L,301.0,310.4,2204.0,40.13840737154414,175.42857142857142,No failure,0,0,0,0,0,0
6245,24/10/2020 02:43,73,B,M21104,M,300.00757900916307,310.00617997616155,1665.0,30.9,177.71428571428572,No failure,0,0,0,0,0,0
6246,03/02/2021 02:43,73,C,L53425,L,300.0075552300451,310.0061893563778,1535.8804610250245,41.7,180.0,No failure,0,0,0,0,0,0
6247,02/02/2021 17:02,73,B,H35660,H,300.0075426271126,310.0061939149875,1457.0,46.8,183.0,No failure,0,0,0,0,0,0
6248,05/02/2021 22:03,73,A,L53427,L,300.8,310.2,1492.0,40.13834108206044,186.0,No failure,0,0,0,0,0,0
6249,18/05/2021 09:38,73,C,L53428,L,300.007523960505,310.0062083798069,1535.878583038376,61.2,189.0,Overstrain Failure,0,0,0,1,0,1
6250,04/08/2021 12:34,73,B,L53429,L,300.00756521727465,310.0061833074533,1542.0,35.5,191.0,No failure,0,0,0,0,0,0
6251,02/08/2021 10:27,73,B,L53430,L,300.0075604614511,310.006185411427,1520.0,37.7,193.0,No failure,0,0,0,0,0,0
6252,03/08/2021 09:58,73,C,M21111,M,300.0075628393629,310.00618400877784,1535.8809330323638,36.5,195.0,No failure,0,0,0,0,0,0
6253,26/10/2021 00:02,73,B,L53432,L,300.00756331494523,310.00618418410903,1538.0,36.1,197.25,No failure,0,0,0,0,0,0
6254,24/10/2021 06:11,73,A,L53433,L,300.9,310.4,1615.0,40.13834720965977,199.5,No failure,0,0,0,0,0,0
6255,26/10/2021 02:29,73,B,L53434,L,300.00753989251405,310.0061938273219,1408.0,47.0,201.75,No failure,0,0,0,0,0,0
6256,24/10/2021 18:44,73,C,L53435,L,300.0075307375536,310.00620478551843,1535.8791353873903,57.3,204.0,Overstrain Failure,0,0,0,1,0,1
6257,06/02/2022 05:41,73,C,L53436,L,300.00756081813785,310.00618593742047,1535.8808727761077,37.8,206.0,Tool Wear Failure,1,0,0,0,0,1
6258,01/05/2014 09:59,74,A,L53437,L,301.1,310.7,1376.0,40.13830821584583,2.0,No failure,0,0,0,0,0,0
6259,29/04/2014 11:53,74,C,M21118,M,300.0075565378966,310.00618874271873,1535.8806016229553,40.7,2.0,No failure,0,0,0,0,0,0
6260,02/05/2014 06:04,74,A,M21119,M,301.2,310.8,1396.0,40.138307101736864,4.666666666666666,No failure,0,0,0,0,0,0
6261,02/05/2014 01:54,74,B,L53440,L,300.0075438160685,310.0061922493416,1436.0,45.3,7.333333333333333,No failure,0,0,0,0,0,0
6262,30/04/2014 08:43,74,C,L53441,L,300.007545718398,310.00619531763664,1535.8799488468476,47.6,10.0,No failure,0,0,0,0,0,0
6263,02/08/2014 14:46,74,B,L53442,L,300.0075740155483,310.0061824307976,1641.0,33.4,12.0,No failure,0,0,0,0,0,0
6264,06/08/2014 15:03,74,C,M21123,M,300.00757829578953,310.0061754175518,1535.881776619949,27.3,14.0,No failure,0,0,0,0,0,0
6265,23/11/2014 14:00,74,C,L53444,L,300.007559034704,310.0061873400696,1535.880732178177,39.1,17.0,No failure,0,0,0,0,0,0
6266,24/11/2014 10:30,74,C,L53445,L,300.00754714514505,310.00619444098095,1535.879989017685,46.6,19.0,No failure,0,0,0,0,0,0
6267,21/11/2014 10:05,74,A,L53446,L,300.8,310.4,1368.0,40.13831267228171,21.0,No failure,0,0,0,0,0,0
6268,21/11/2014 22:40,74,C,L53447,L,300.00756521727465,310.0061838334467,1535.8810937157134,35.2,23.0,No failure,0,0,0,0,0,0
6269,21/11/2014 02:48,74,A,L53448,L,300.9,310.5,1616.0,40.138337182679045,25.0,No failure,0,0,0,0,0,0
6270,05/02/2015 16:13,74,C,M21129,M,300.00755273323773,310.00619102202364,1535.8803405125122,43.2,27.0,No failure,0,0,0,0,0,0
6271,05/02/2015 13:12,74,C,L53450,L,300.00759208767795,310.00616735231915,1535.8825398658598,18.8,30.0,No failure,0,0,0,0,0,0
6272,06/02/2015 04:59,74,B,M21131,M,300.00758424056903,310.00617892417466,1702.0,29.3,32.5,No failure,0,0,0,0,0,0
6273,03/02/2015 13:15,74,B,M21132,M,300.00753162927055,310.0061995255841,1429.0,52.7,35.0,No failure,0,0,0,0,0,0
6274,05/05/2015 14:16,74,A,L53453,L,301.2,310.8,1711.0,40.13833773973353,37.5,No failure,0,0,0,0,0,0
6275,02/05/2015 23:58,74,C,M21134,M,300.00756925972473,310.00618102814843,1535.8812945699003,32.9,40.0,No failure,0,0,0,0,0,0
6276,02/05/2015 19:53,74,A,L53455,L,301.3,310.8,1628.0,40.13833551151559,42.166666666666664,No failure,0,0,0,0,0,0
6277,21/08/2015 06:10,74,B,L53456,L,300.0075023215077,310.00620969479047,1233.0,64.6,44.333333333333336,No failure,0,0,0,0,0,0
6278,19/08/2015 02:20,74,B,L53457,L,300.00755273323773,310.0061880413942,1461.0,40.6,46.5,No failure,0,0,0,0,0,0
6279,18/08/2015 23:43,74,B,L53458,L,300.00756212598935,310.0061864634139,1568.0,38.3,48.666666666666664,No failure,0,0,0,0,0,0
6280,19/08/2015 15:15,74,B,L53459,L,300.0075291621871,310.00620119123,1432.0,54.4,50.83333333333333,No failure,0,0,0,0,0,0
6281,03/11/2015 23:14,74,C,M21140,M,300.00755594341865,310.00618909338107,1535.8805212812804,41.1,53.0,No failure,0,0,0,0,0,0
6282,05/11/2015 04:36,74,A,M21141,M,301.3,310.8,1455.0,40.138319356935526,55.8,No failure,0,0,0,0,0,0
6283,18/02/2016 23:52,74,B,M21142,M,300.0075426271126,310.0061924246728,1418.0,45.4,58.6,No failure,0,0,0,0,0,0
6284,15/05/2016 02:52,74,A,L53463,L,301.3,310.8,1719.0,40.138343867332864,61.4,No failure,0,0,0,0,0,0
6285,04/08/2016 12:18,74,A,M21144,M,301.2,310.8,1734.0,40.13833941089698,64.2,No failure,0,0,0,0,0,0
6286,22/10/2016 23:43,74,C,M21145,M,300.00754809630973,310.0061939149875,1535.880049273941,46.1,67.0,No failure,0,0,0,0,0,0
6287,09/01/2017 17:40,74,A,L53466,L,301.1,310.6,1611.0,40.1383388538425,69.4,No failure,0,0,0,0,0,0
6288,24/03/2017 02:10,74,A,M21147,M,301.1,310.6,1479.0,40.138327712752805,71.8,No failure,0,0,0,0,0,0
6289,24/03/2017 17:32,74,A,L53468,L,301.0,310.5,1317.0,40.13831211522722,74.2,No failure,0,0,0,0,0,0
6290,24/03/2017 03:27,74,B,L53469,L,300.0075081176677,310.0062070648233,1248.0,61.4,76.6,No failure,0,0,0,0,0,0
6291,22/03/2017 13:15,74,C,L53470,L,300.00758638068965,310.0061701576175,1535.8822988408353,21.7,79.0,No failure,0,0,0,0,0,0
6292,27/03/2017 02:36,74,A,M21151,M,301.1,310.5,1547.0,40.13834052500595,81.5,No failure,0,0,0,0,0,0
6293,09/06/2017 07:08,74,C,L53472,L,300.0075706864718,310.00617962549927,1535.8813749115752,31.6,84.0,No failure,0,0,0,0,0,0
6294,23/09/2017 20:19,74,A,H35707,H,301.0,310.4,1512.0,40.13834052500595,87.2,No failure,0,0,0,0,0,0
6295,28/12/2017 06:58,74,A,L53474,L,301.1,310.5,1529.0,40.13833773973353,90.4,No failure,0,0,0,0,0,0
6296,29/12/2017 02:35,74,A,H35709,H,301.1,310.6,1782.0,40.13835445136808,93.6,No failure,0,0,0,0,0,0
6297,31/12/2017 00:45,74,A,L53476,L,301.0,310.5,1429.0,40.13832269926244,96.8,No failure,0,0,0,0,0,0
6298,02/01/2018 15:13,74,C,M21157,M,300.0075250305653,310.0062083798069,1535.8788039779818,60.7,100.0,No failure,0,0,0,0,0,0
6299,22/03/2018 09:56,74,A,L53478,L,301.1,310.5,1428.0,40.13832882686177,102.5,No failure,0,0,0,0,0,0
6300,06/07/2018 02:06,74,C,L53479,L,300.0075431175569,310.0061968517842,1535.879788163498,49.2,105.0,No failure,0,0,0,0,0,0
6301,01/07/2018 08:00,74,B,L53480,L,300.0075579646437,310.0061873400696,1517.0,39.4,107.33333333333331,No failure,0,0,0,0,0,0
6302,13/10/2018 00:53,74,A,M21161,M,301.2,310.6,1576.0,40.13833941089698,109.66666666666669,No failure,0,0,0,0,0,0
6303,17/10/2018 13:30,74,C,L53482,L,300.00753998168574,310.0061989119251,1535.8796073947296,51.2,112.0,No failure,0,0,0,0,0,0
6304,03/01/2019 13:32,74,B,H35717,H,300.0075370984677,310.00619759694155,1457.0,50.5,114.71428571428572,No failure,0,0,0,0,0,0
6305,02/01/2019 09:38,74,A,L53484,L,301.1,310.5,1532.0,40.13833662562456,117.42857142857144,No failure,0,0,0,0,0,0
6306,02/01/2019 07:30,74,B,M21165,M,300.0075728265924,310.00618102814843,1603.0,32.6,120.14285714285714,No failure,0,0,0,0,0,0
6307,04/01/2019 13:17,74,B,L53486,L,300.00756783297766,310.006182956791,1563.0,34.4,122.85714285714286,No failure,0,0,0,0,0,0
6308,25/03/2019 17:33,74,B,L53487,L,300.0075704486806,310.0061833074533,1617.0,34.5,125.57142857142856,No failure,0,0,0,0,0,0
6309,24/05/2019 12:53,74,A,M21168,M,300.8,310.1,1686.0,40.13836726362123,128.28571428571428,No failure,0,0,0,0,0,0
6310,30/05/2019 02:56,74,C,L53489,L,300.00754131183015,310.00619807910215,1535.8796877364045,50.4,131.0,No failure,0,0,0,0,0,0
6311,26/05/2019 01:02,74,A,L53490,L,300.9,310.1,2090.0,40.13841461325244,133.42857142857142,No failure,0,0,0,0,0,0
6312,19/09/2019 06:27,74,B,L53491,L,300.00754583729355,310.00619189867933,1446.0,44.5,135.85714285714286,No failure,0,0,0,0,0,0
6313,22/09/2019 14:31,74,B,M21172,M,300.0075604614511,310.0061861127516,1533.0,38.1,138.28571428571428,No failure,0,0,0,0,0,0
6314,24/09/2019 04:16,74,A,L53493,L,300.9,310.3,1440.0,40.13833328329765,140.71428571428572,No failure,0,0,0,0,0,0
6315,19/09/2019 06:02,74,B,M21174,M,300.0075949411721,310.0061750668895,1793.0,25.0,143.14285714285714,No failure,0,0,0,0,0,0
6316,06/01/2020 01:09,74,A,M21175,M,301.0,310.4,1517.0,40.13833773973353,145.57142857142856,No failure,0,0,0,0,0,0
6317,08/01/2020 08:06,74,C,L53496,L,300.00756379052757,310.0061838334467,1535.8809732032012,36.0,148.0,No failure,0,0,0,0,0,0
6318,11/01/2020 04:45,74,B,L53497,L,300.0075322831963,310.00619444098095,1321.0,48.8,150.33333333333334,No failure,0,0,0,0,0,0
6319,07/01/2020 01:45,74,B,M21178,M,300.007533828839,310.00619759694155,1416.0,50.9,152.66666666666666,No failure,0,0,0,0,0,0
6320,08/01/2020 21:00,74,C,L53499,L,300.0075577268525,310.0061877783975,1535.8806116656647,40.0,155.0,No failure,0,0,0,0,0,0
6321,26/04/2020 12:44,74,C,M21180,M,300.00753781184125,310.0062001392431,1535.8794667967989,52.5,157.0,No failure,0,0,0,0,0,0
6322,30/04/2020 13:28,74,C,L53501,L,300.0075176590388,310.0062115357675,1535.8782817570957,64.9,160.0,No failure,0,0,0,0,0,0
6323,30/04/2020 16:35,74,C,M21182,M,300.0075577268525,310.00618839205646,1535.8805514094086,40.2,162.0,No failure,0,0,0,0,0,0
6324,28/04/2020 18:58,74,C,L53503,L,300.00754666956266,310.0061945286465,1535.879989017685,46.9,165.0,No failure,0,0,0,0,0,0
6325,28/04/2020 22:14,74,B,M21184,M,300.0075284190896,310.00619904342346,1367.0,52.6,167.25,No failure,0,0,0,0,0,0
6326,09/07/2020 14:03,74,B,L53505,L,300.0075799603278,310.00618208013526,1721.0,32.3,169.5,No failure,0,0,0,0,0,0
6327,11/07/2020 11:46,74,B,L53506,L,300.00755285213336,310.00618786606304,1455.0,40.4,171.75,No failure,0,0,0,0,0,0
6328,12/07/2020 10:03,74,C,L53507,L,300.00754253794094,310.0061973339448,1535.8797178645325,49.5,174.0,No failure,0,0,0,0,0,0
6329,10/07/2020 06:15,74,B,L53508,L,300.0075811492837,310.0061790995058,1672.0,29.7,177.0,No failure,0,0,0,0,0,0
6330,11/10/2020 03:34,74,A,M21189,M,300.7,310.0,1641.0,40.13836782067571,180.0,No failure,0,0,0,0,0,0
6331,11/10/2020 08:43,74,B,M21190,M,300.0075649794835,310.006185411427,1580.0,37.0,183.0,No failure,0,0,0,0,0,0
6332,13/10/2020 00:24,74,B,H35745,H,300.00754357827736,310.00619496697436,1495.0,47.4,186.0,No failure,0,0,0,0,0,0
6333,14/10/2020 19:56,74,A,M21192,M,300.5,309.9,1994.0,40.13840180099929,189.0,No failure,0,0,0,0,0,0
6334,12/01/2021 00:59,74,C,M21193,M,300.0075704486806,310.0061806774861,1535.8813347407379,31.8,192.0,No failure,0,0,0,0,0,0
6335,14/01/2021 21:50,74,B,M21194,M,300.0075832894043,310.0061798008304,1725.0,30.4,194.75,No failure,0,0,0,0,0,0
6336,12/01/2021 00:41,74,A,M21195,M,300.4,309.8,1430.0,40.13834888082323,197.5,No failure,0,0,0,0,0,0
6337,14/01/2021 05:49,74,B,L53516,L,300.0075371579155,310.0061948793088,1395.0,48.1,200.25,No failure,0,0,0,0,0,0
6338,02/05/2021 00:09,74,C,M21197,M,300.0075519009686,310.00619154801706,1535.8803204270935,43.6,203.0,No failure,0,0,0,0,0,0
6339,01/05/2021 14:58,74,B,L53518,L,300.0075835271955,310.0061785735124,1681.0,28.6,205.33333333333337,No failure,0,0,0,0,0,0
6340,02/05/2021 14:50,74,A,L53519,L,300.5,310.0,1451.0,40.1383388538425,207.66666666666663,No failure,0,0,0,0,0,0
6341,01/05/2021 07:18,74,C,H35754,H,300.00754833410093,310.0061936958236,1535.8800693593598,45.9,210.0,Tool Wear Failure,1,0,0,0,0,1
6342,04/03/2014 04:53,75,B,M21201,M,300.00753989251405,310.0061938273219,1421.0,47.2,6.0,No failure,0,0,0,0,0,0
6343,28/02/2014 14:42,75,B,M21202,M,300.0075495230568,310.0061896193745,1444.0,42.0,6.0,No failure,0,0,0,0,0,0
6344,03/03/2014 11:29,75,C,L53523,L,300.00758400277783,310.0061708589421,1535.8822787554166,23.0,6.0,No failure,0,0,0,0,0,0
6345,27/05/2014 05:54,75,A,H35758,H,300.2,309.8,1374.0,40.13832882686177,9.5,No failure,0,0,0,0,0,0
6346,31/05/2014 14:50,75,C,L53525,L,300.00757377775716,310.00617787218783,1535.881515509506,29.6,13.0,No failure,0,0,0,0,0,0
6347,29/05/2014 05:04,75,C,L53526,L,300.0075250305653,310.0062083798069,1535.8788039779818,60.7,15.0,No failure,0,0,0,0,0,0
6348,30/05/2014 06:24,75,B,L53527,L,300.0075441727553,310.00619128502035,1421.0,44.6,17.0,No failure,0,0,0,0,0,0
6349,15/08/2014 03:43,75,A,L53528,L,300.2,309.8,1557.0,40.13835055198668,19.0,No failure,0,0,0,0,0,0
6350,15/08/2014 19:14,75,A,L53529,L,300.1,309.8,1506.0,40.13834163911493,21.0,No failure,0,0,0,0,0,0
6351,14/08/2014 04:45,75,A,L53530,L,300.1,309.7,1362.0,40.13833495446111,23.0,No failure,0,0,0,0,0,0
6352,15/08/2014 05:20,75,C,L53531,L,300.0075464912193,310.00619496697436,1535.879989017685,47.1,25.0,No failure,0,0,0,0,0,0
6353,15/08/2014 00:23,75,A,L53532,L,300.0,309.6,1496.0,40.13834888082323,27.285714285714285,No failure,0,0,0,0,0,0
6354,24/11/2014 12:05,75,A,M21213,M,300.0,309.6,1491.0,40.138349437877714,29.57142857142857,No failure,0,0,0,0,0,0
6355,24/11/2014 01:00,75,A,L53534,L,300.1,309.6,1565.0,40.13836002191292,31.857142857142858,No failure,0,0,0,0,0,0
6356,25/11/2014 05:29,75,B,L53535,L,300.00755808353927,310.00618576208933,1481.0,37.9,34.14285714285714,No failure,0,0,0,0,0,0
6357,17/03/2015 18:42,75,B,M21216,M,300.00753799018463,310.00619522997107,1420.0,48.4,36.42857142857143,No failure,0,0,0,0,0,0
6358,21/03/2015 17:50,75,A,L53537,L,300.2,309.8,1398.0,40.13833495446111,38.714285714285715,No failure,0,0,0,0,0,0
6359,21/03/2015 13:06,75,C,M21218,M,300.0075486907877,310.00619347665963,1535.8801195729066,45.7,41.0,No failure,0,0,0,0,0,0
6360,22/05/2015 12:12,75,A,L53539,L,300.1,309.8,1430.0,40.138334397406624,43.57142857142857,No failure,0,0,0,0,0,0
6361,24/05/2015 10:41,75,B,L53540,L,300.00755237655096,310.00618751540077,1441.0,40.1,46.142857142857146,No failure,0,0,0,0,0,0
6362,19/05/2015 22:25,75,A,M21221,M,300.1,309.7,1348.0,40.138330498025226,48.714285714285715,No failure,0,0,0,0,0,0
6363,25/05/2015 05:01,75,B,L53542,L,300.0075870940632,310.00617839818125,1738.0,28.7,51.285714285714285,No failure,0,0,0,0,0,0
6364,22/05/2015 16:08,75,A,M21223,M,300.0,309.6,1618.0,40.13836225013087,53.85714285714286,No failure,0,0,0,0,0,0
6365,20/07/2015 21:53,75,B,M21224,M,300.0075524954466,310.00618909338107,1489.0,41.7,56.42857142857143,No failure,0,0,0,0,0,0
6366,12/11/2015 15:41,75,C,M21225,M,300.007529191911,310.0062051361807,1535.8789747040407,57.9,59.0,No failure,0,0,0,0,0,0
6367,12/11/2015 00:51,75,C,M21226,M,300.0075930388427,310.0061666509946,1535.8826202075345,18.1,62.0,No failure,0,0,0,0,0,0
6368,11/11/2015 07:03,75,B,L53547,L,300.0075704486806,310.0061813788107,1571.0,33.1,65.25,No failure,0,0,0,0,0,0
6369,29/01/2016 03:25,75,A,M21228,M,300.0,309.6,1423.0,40.138342753223895,68.5,No failure,0,0,0,0,0,0
6370,31/01/2016 02:05,75,A,H35783,H,300.0,309.5,1781.0,40.13838453231026,71.75,No failure,0,0,0,0,0,0
6371,01/02/2016 17:24,75,C,L53550,L,300.00754666956266,310.0061945286465,1535.879989017685,46.9,75.0,No failure,0,0,0,0,0,0
6372,28/01/2016 17:26,75,C,L53551,L,300.0075626015717,310.00618523609586,1535.8809330323638,36.7,77.0,No failure,0,0,0,0,0,0
6373,30/01/2016 03:26,75,A,M21232,M,300.0,309.5,1879.0,40.138392888127534,79.5,No failure,0,0,0,0,0,0
6374,28/04/2016 18:17,75,C,H35787,H,300.00757496671304,310.00617752152556,1535.8816159365995,28.9,82.0,No failure,0,0,0,0,0,0
6375,01/05/2016 22:53,75,C,L53554,L,300.00755939139077,310.00618681407616,1535.8807120927581,38.8,87.0,No failure,0,0,0,0,0,0
6376,29/04/2016 06:52,75,B,H35789,H,300.0075744911307,310.0061813788107,1629.0,32.3,90.5,No failure,0,0,0,0,0,0
6377,27/04/2016 17:58,75,C,L53556,L,300.0075759178778,310.00617682020095,1535.8816761928556,28.7,94.0,No failure,0,0,0,0,0,0
6378,28/04/2016 21:09,75,B,L53557,L,300.0075626015717,310.00618523609586,1541.0,37.0,96.0,No failure,0,0,0,0,0,0
6379,15/07/2016 16:47,75,B,L53558,L,300.00754916637004,310.00619207401047,1514.0,44.6,98.0,No failure,0,0,0,0,0,0
6380,10/07/2016 10:45,75,C,L53559,L,300.00754833410093,310.0061936958236,1535.8800693593598,45.9,100.0,No failure,0,0,0,0,0,0
6381,11/07/2016 21:12,75,C,L53560,L,300.00753394773454,310.0062027253775,1535.8792257717744,55.0,102.0,No failure,0,0,0,0,0,0
6382,15/07/2016 15:58,75,C,L53561,L,300.0075778202072,310.00617576821406,1535.8817364491117,27.1,104.0,No failure,0,0,0,0,0,0
6383,11/07/2016 14:51,75,B,L53562,L,300.00755178207305,310.00618944404334,1481.0,41.9,107.2,No failure,0,0,0,0,0,0
6384,09/10/2016 22:44,75,A,H35797,H,300.2,309.7,1483.0,40.13835389431359,110.4,No failure,0,0,0,0,0,0
6385,12/10/2016 07:04,75,A,H35798,H,300.1,309.6,1463.0,40.13835055198668,113.6,No failure,0,0,0,0,0,0
6386,08/01/2017 19:52,75,B,L53565,L,300.00753763349786,310.00619505463993,1410.0,48.3,116.8,No failure,0,0,0,0,0,0
6387,08/01/2017 03:44,75,C,L53566,L,300.0075664062306,310.0061824307976,1535.8811941428069,34.3,120.0,No failure,0,0,0,0,0,0
6388,07/01/2017 20:26,75,B,M21247,M,300.00755641900105,310.0061864634139,1487.0,39.2,123.33333333333331,No failure,0,0,0,0,0,0
6389,09/03/2017 02:34,75,B,H35802,H,300.00754565895016,310.006194221817,1509.0,46.6,126.66666666666669,No failure,0,0,0,0,0,0
6390,22/05/2017 23:44,75,C,H35803,H,300.00757353996596,310.00617787218783,1535.88145525325,30.1,130.0,No failure,0,0,0,0,0,0
